index,brand,model,chipset,vram,core_clock,boost_clock,color,length,price
983,EVGA,04G-P4-3671-KR,"GeForce GTX 670","{'total': 4000000000}","{'cycles': 915000000}",NULL,"Black / Silver",254,NULL
984,EVGA,04G-P4-3673-KR,"GeForce GTX 670","{'total': 4000000000}","{'cycles': 1006000000}",NULL,"Black / Silver",254,NULL
985,EVGA,04G-P4-3685-KR,"GeForce GTX 680","{'total': 4000000000}","{'cycles': 1006000000}",NULL,"Black / Silver",266,NULL
986,EVGA,04G-P4-3687-KR,"GeForce GTX 680","{'total': 4000000000}","{'cycles': 1084000000}",NULL,"Black / Silver",266,NULL
987,EVGA,04G-P4-3688-KR,"GeForce GTX 680","{'total': 4000000000}","{'cycles': 1111000000}",NULL,"Black / Silver",266,NULL
988,EVGA,04G-P4-3960-KR,"GeForce GTX 960","{'total': 4000000000}","{'cycles': 1127000000}","{'cycles': 1178000000}","Black / Gray",257,NULL
989,EVGA,06G-P4-0998-KR,"GeForce GTX 980 Ti","{'total': 6000000000}","{'cycles': 1190000000}","{'cycles': 1291000000}","Black / Silver",280,NULL
990,EVGA,06G-P4-2790-KR,"GeForce GTX Titan","{'total': 6000000000}","{'cycles': 836000000}",NULL,"Black / Silver",267,NULL
991,EVGA,06G-P4-3790-KR,"GeForce GTX Titan Black","{'total': 6000000000}","{'cycles': 889000000}","{'cycles': 980000000}","Black / Silver",266,NULL
992,EVGA,06G-P4-4990-KR,"GeForce GTX 980 Ti","{'total': 6000000000}","{'cycles': 1000000000}","{'cycles': 1076000000}","Black / Silver",267,NULL
993,EVGA,08G-P4-5180,"GeForce GTX 1080","{'total': 8000000000}","{'cycles': 1607000000}","{'cycles': 1733000000}","Black / Silver",268,NULL
994,EVGA,08G-P4-5184-KR,"GeForce GTX 1080","{'total': 8000000000}","{'cycles': 1607000000}","{'cycles': 1733000000}","Black / Silver",267,NULL
995,EVGA,08G-P4-5671-KB,"GeForce GTX 1070 Ti","{'total': 8000000000}","{'cycles': 1607000000}","{'cycles': 1683000000}","Black / Silver",267,NULL
996,EVGA,128-P2-N428-LR,"GeForce 7200 GS","{'total': 500000000}","{'cycles': 450000000}",NULL,"Black / Green",NULL,NULL
997,EVGA,12G-P4-2990-KR,"GeForce GTX Titan X","{'total': 12000000000}","{'cycles': 1000000000}","{'cycles': 1075000000}","Black / Silver",282,NULL
998,EVGA,12G-P4-3990-KR,"GeForce GTX Titan Z","{'total': 12000000000}","{'cycles': 705000000}","{'cycles': 876000000}","Black / Silver",267,NULL
999,EVGA,256-P2-N429-LR,"GeForce 7200 GS","{'total': 250000000}","{'cycles': 450000000}",NULL,"Black / Green",NULL,NULL
